Date/Time,Year,Month,Day,Time,Temp (°C),Weather
2016-10-26 01:00,2016,10,26,01:00,7.4,Mainly Clear
2016-10-26 04:00,2016,10,26,04:00,8.5,Cloudy
2016-10-26 07:00,2016,10,26,07:00,9.4,Rain
2016-10-26 08:00,2016,10,26,08:00,9.0,Rain
2016-10-26 09:00,2016,10,26,09:00,9.7,Rain
2016-10-26 10:00,2016,10,26,10:00,9.7,Rain
2016-10-26 11:00,2016,10,26,11:00,9.8,Rain
2016-10-26 12:00,2016,10,26,12:00,10.0,Rain
2016-10-26 13:00,2016,10,26,13:00,10.6,Rain
2016-10-26 14:00,2016,10,26,14:00,10.2,Rain
2016-10-26 16:00,2016,10,26,16:00,11.5,Cloudy
2016-10-26 19:00,2016,10,26,19:00,11.2,Cloudy
2016-10-26 22:00,2016,10,26,22:00,12.0,Cloudy
2016-10-27 01:00,2016,10,27,01:00,12.4,Cloudy
2016-10-27 03:00,2016,10,27,03:00,12.0,Rain
2016-10-27 04:00,2016,10,27,04:00,11.6,Rain
2016-10-27 05:00,2016,10,27,05:00,12.0,Rain
2016-10-27 06:00,2016,10,27,06:00,12.0,Rain
2016-10-27 07:00,2016,10,27,07:00,11.8,Cloudy
2016-10-27 08:00,2016,10,27,08:00,11.9,Rain
2016-10-27 09:00,2016,10,27,09:00,11.7,Rain
2016-10-27 10:00,2016,10,27,10:00,11.8,Cloudy
2016-10-27 12:00,2016,10,27,12:00,12.6,Rain
2016-10-27 13:00,2016,10,27,13:00,12.6,Rain
2016-10-27 14:00,2016,10,27,14:00,12.2,Rain
2016-10-27 15:00,2016,10,27,15:00,11.6,Rain
2016-10-27 16:00,2016,10,27,16:00,11.5,Rain
2016-10-27 17:00,2016,10,27,17:00,11.5,Rain
2016-10-27 18:00,2016,10,27,18:00,11.6,Rain
2016-10-27 19:00,2016,10,27,19:00,11.6,Cloudy
2016-10-27 22:00,2016,10,27,22:00,11.4,Cloudy
2016-10-28 00:00,2016,10,28,00:00,11.4,Rain
2016-10-28 01:00,2016,10,28,01:00,11.0,Rain
2016-10-28 02:00,2016,10,28,02:00,10.9,Rain
2016-10-28 04:00,2016,10,28,04:00,11.1,Mostly Cloudy
2016-10-28 07:00,2016,10,28,07:00,11.2,Mostly Cloudy
2016-10-28 10:00,2016,10,28,10:00,12.9,Mostly Cloudy
2016-10-28 13:00,2016,10,28,13:00,15.9,Mostly Cloudy
2016-10-28 16:00,2016,10,28,16:00,15.9,Mostly Cloudy
2016-10-28 19:00,2016,10,28,19:00,13.0,Mostly Cloudy
2016-10-28 22:00,2016,10,28,22:00,10.3,Mostly Cloudy
2016-10-29 01:00,2016,10,29,01:00,7.8,Cloudy
2016-10-29 04:00,2016,10,29,04:00,7.5,Cloudy
2016-10-29 07:00,2016,10,29,07:00,8.7,Cloudy
2016-10-29 09:00,2016,10,29,09:00,9.7,Rain
2016-10-29 10:00,2016,10,29,10:00,9.8,Rain
2016-10-29 11:00,2016,10,29,11:00,9.7,"Rain,Fog"
2016-10-29 12:00,2016,10,29,12:00,9.8,Rain
2016-10-29 13:00,2016,10,29,13:00,9.7,Rain
2016-10-29 16:00,2016,10,29,16:00,11.0,Mostly Cloudy
2016-10-29 19:00,2016,10,29,19:00,8.9,Mostly Cloudy
2016-10-29 22:00,2016,10,29,22:00,8.1,Mostly Cloudy
2016-10-30 01:00,2016,10,30,01:00,7.5,Mainly Clear
2016-10-30 04:00,2016,10,30,04:00,7.5,Cloudy
2016-10-30 07:00,2016,10,30,07:00,6.1,Mainly Clear
2016-10-30 10:00,2016,10,30,10:00,11.2,Mostly Cloudy
2016-10-30 13:00,2016,10,30,13:00,10.9,Mostly Cloudy
2016-10-30 16:00,2016,10,30,16:00,9.9,Mostly Cloudy
2016-10-30 17:00,2016,10,30,17:00,9.8,Rain
2016-10-30 18:00,2016,10,30,18:00,9.9,Rain
2016-10-30 19:00,2016,10,30,19:00,9.7,Rain
2016-10-30 20:00,2016,10,30,20:00,9.7,Rain
2016-10-30 21:00,2016,10,30,21:00,9.8,Rain
2016-10-30 22:00,2016,10,30,22:00,9.2,Rain
2016-10-30 23:00,2016,10,30,23:00,9.1,Rain
2016-10-31 00:00,2016,10,31,00:00,9.1,Rain
2016-10-31 01:00,2016,10,31,01:00,9.0,Rain
2016-10-31 02:00,2016,10,31,02:00,9.1,Rain
2016-10-31 03:00,2016,10,31,03:00,9.3,Rain
2016-10-31 04:00,2016,10,31,04:00,9.4,Rain
2016-10-31 05:00,2016,10,31,05:00,9.5,"Rain,Drizzle"
2016-10-31 06:00,2016,10,31,06:00,9.7,"Rain,Fog"
2016-10-31 07:00,2016,10,31,07:00,9.4,"Rain,Fog"
2016-10-31 08:00,2016,10,31,08:00,9.5,"Rain,Fog"
2016-10-31 09:00,2016,10,31,09:00,9.8,"Rain,Fog"
2016-10-31 10:00,2016,10,31,10:00,10.1,"Rain,Fog"
2016-10-31 11:00,2016,10,31,11:00,9.2,"Rain,Fog"
2016-10-31 12:00,2016,10,31,12:00,9.6,Rain
2016-10-31 13:00,2016,10,31,13:00,10.0,Cloudy
2016-10-31 16:00,2016,10,31,16:00,9.9,Cloudy
2016-10-31 19:00,2016,10,31,19:00,9.6,Cloudy
2016-10-31 22:00,2016,10,31,22:00,9.0,Mainly Clear
2016-11-01 01:00,2016,11,1,01:00,8.4,Cloudy
2016-11-01 04:00,2016,11,1,04:00,8.9,Cloudy
2016-11-01 07:00,2016,11,1,07:00,9.3,Cloudy
2016-11-01 10:00,2016,11,1,10:00,10.8,Mostly Cloudy
2016-11-01 13:00,2016,11,1,13:00,11.3,Rain
2016-11-01 14:00,2016,11,1,14:00,10.7,Rain Showers
2016-11-01 15:00,2016,11,1,15:00,10.5,Rain
2016-11-01 16:00,2016,11,1,16:00,10.1,Rain
2016-11-01 17:00,2016,11,1,17:00,9.6,Moderate Rain
2016-11-01 18:00,2016,11,1,18:00,9.8,Moderate Rain
2016-11-01 19:00,2016,11,1,19:00,9.9,Rain
2016-11-01 20:00,2016,11,1,20:00,9.9,Rain
2016-11-01 21:00,2016,11,1,21:00,10.2,Rain
2016-11-01 22:00,2016,11,1,22:00,10.4,Rain
2016-11-01 23:00,2016,11,1,23:00,10.6,Rain
2016-11-02 00:00,2016,11,2,00:00,10.7,Rain
2016-11-02 01:00,2016,11,2,01:00,10.6,Rain
2016-11-02 02:00,2016,11,2,02:00,10.7,Rain
2016-11-02 03:00,2016,11,2,03:00,10.5,Rain
2016-11-02 04:00,2016,11,2,04:00,10.3,"Rain,Drizzle"
2016-11-02 05:00,2016,11,2,05:00,10.2,"Rain,Drizzle"
2016-11-02 06:00,2016,11,2,06:00,10.4,Rain
2016-11-02 07:00,2016,11,2,07:00,10.4,Rain
2016-11-02 08:00,2016,11,2,08:00,10.6,Rain
2016-11-02 09:00,2016,11,2,09:00,10.6,Rain
2016-11-02 10:00,2016,11,2,10:00,10.4,Rain
2016-11-02 11:00,2016,11,2,11:00,10.8,Rain
2016-11-02 12:00,2016,11,2,12:00,10.8,Rain
2016-11-02 13:00,2016,11,2,13:00,11.1,Rain
2016-11-02 14:00,2016,11,2,14:00,11.1,Rain
2016-11-02 15:00,2016,11,2,15:00,11.7,Rain
2016-11-02 16:00,2016,11,2,16:00,12.4,Rain
2016-11-02 17:00,2016,11,2,17:00,11.9,Rain
2016-11-02 18:00,2016,11,2,18:00,11.8,Rain
2016-11-02 19:00,2016,11,2,19:00,11.9,Rain
2016-11-02 20:00,2016,11,2,20:00,11.5,Rain
2016-11-02 21:00,2016,11,2,21:00,11.1,Rain
2016-11-02 22:00,2016,11,2,22:00,11.2,Rain
2016-11-03 01:00,2016,11,3,01:00,10.9,Mostly Cloudy
2016-11-03 04:00,2016,11,3,04:00,10.6,Mostly Cloudy
2016-11-03 07:00,2016,11,3,07:00,11.3,Mostly Cloudy
2016-11-03 10:00,2016,11,3,10:00,12.6,Cloudy
2016-11-03 13:00,2016,11,3,13:00,14.5,Cloudy
2016-11-03 16:00,2016,11,3,16:00,15.1,Mainly Clear
2016-11-03 19:00,2016,11,3,19:00,11.4,Mainly Clear
2016-11-03 22:00,2016,11,3,22:00,9.5,Mainly Clear
2016-11-04 01:00,2016,11,4,01:00,7.6,Clear
2016-11-04 04:00,2016,11,4,04:00,7.0,Mainly Clear
2016-11-04 07:00,2016,11,4,07:00,4.8,Mostly Cloudy
2016-11-04 10:00,2016,11,4,10:00,9.8,Cloudy
2016-11-04 13:00,2016,11,4,13:00,12.1,Cloudy
2016-11-04 16:00,2016,11,4,16:00,15.4,Cloudy
2016-11-04 18:00,2016,11,4,18:00,14.4,Rain Showers
2016-11-04 19:00,2016,11,4,19:00,16.1,Rain Showers
2016-11-04 20:00,2016,11,4,20:00,13.7,Rain Showers
2016-11-04 21:00,2016,11,4,21:00,14.4,Rain
2016-11-04 22:00,2016,11,4,22:00,14.5,Cloudy
2016-11-04 23:00,2016,11,4,23:00,13.6,Rain
2016-11-05 00:00,2016,11,5,00:00,12.8,Rain
2016-11-05 01:00,2016,11,5,01:00,13.0,Rain
2016-11-05 02:00,2016,11,5,02:00,12.7,Rain
2016-11-05 03:00,2016,11,5,03:00,12.3,Rain
2016-11-05 04:00,2016,11,5,04:00,12.2,Moderate Rain
2016-11-05 05:00,2016,11,5,05:00,12.0,Rain
2016-11-05 06:00,2016,11,5,06:00,12.2,Rain
2016-11-05 07:00,2016,11,5,07:00,12.2,Rain
2016-11-05 08:00,2016,11,5,08:00,12.3,Rain
2016-11-05 10:00,2016,11,5,10:00,12.4,Cloudy
2016-11-05 12:00,2016,11,5,12:00,13.1,Rain
2016-11-05 13:00,2016,11,5,13:00,12.8,Moderate Rain
2016-11-05 14:00,2016,11,5,14:00,12.4,Rain
2016-11-05 16:00,2016,11,5,16:00,12.2,Cloudy
2016-11-05 19:00,2016,11,5,19:00,11.5,Cloudy
2016-11-05 22:00,2016,11,5,22:00,10.3,Cloudy
2016-11-06 01:00,2016,11,6,01:00,8.2,Mostly Cloudy
2016-11-06 04:00,2016,11,6,04:00,8.7,Cloudy
2016-11-06 06:00,2016,11,6,06:00,9.2,Rain Showers
2016-11-06 07:00,2016,11,6,07:00,9.4,Cloudy
2016-11-06 10:00,2016,11,6,10:00,10.9,Cloudy
2016-11-06 13:00,2016,11,6,13:00,13.1,Mostly Cloudy
2016-11-06 16:00,2016,11,6,16:00,12.3,Cloudy
2016-11-06 19:00,2016,11,6,19:00,12.1,Cloudy
2016-11-06 22:00,2016,11,6,22:00,12.2,Cloudy
2016-11-07 00:00,2016,11,7,00:00,11.2,Rain
2016-11-07 01:00,2016,11,7,01:00,11.4,Rain
2016-11-07 02:00,2016,11,7,02:00,11.4,Rain
2016-11-07 03:00,2016,11,7,03:00,11.3,Rain
2016-11-07 04:00,2016,11,7,04:00,11.4,Rain
2016-11-07 05:00,2016,11,7,05:00,11.4,Rain
2016-11-07 06:00,2016,11,7,06:00,11.6,Rain
2016-11-07 07:00,2016,11,7,07:00,10.9,Rain
2016-11-07 09:00,2016,11,7,09:00,11.6,Rain
2016-11-07 10:00,2016,11,7,10:00,12.4,Cloudy
2016-11-07 13:00,2016,11,7,13:00,13.6,Cloudy
2016-11-07 14:00,2016,11,7,14:00,13.3,Rain
2016-11-07 15:00,2016,11,7,15:00,13.2,Rain
2016-11-07 16:00,2016,11,7,16:00,13.6,Cloudy
2016-11-07 19:00,2016,11,7,19:00,12.8,Cloudy
2016-11-07 22:00,2016,11,7,22:00,12.3,Cloudy
2016-11-08 01:00,2016,11,8,01:00,13.2,Cloudy
2016-11-08 04:00,2016,11,8,04:00,13.3,Cloudy
2016-11-08 07:00,2016,11,8,07:00,14.8,Mostly Cloudy
2016-11-08 10:00,2016,11,8,10:00,16.2,Cloudy
2016-11-08 13:00,2016,11,8,13:00,18.4,Mostly Cloudy
2016-11-08 16:00,2016,11,8,16:00,17.6,Mostly Cloudy
2016-11-08 19:00,2016,11,8,19:00,16.3,Cloudy
2016-11-08 20:00,2016,11,8,20:00,15.5,Rain
2016-11-08 21:00,2016,11,8,21:00,14.4,Rain
2016-11-08 22:00,2016,11,8,22:00,14.8,Rain
2016-11-08 23:00,2016,11,8,23:00,14.7,Rain
2016-11-09 00:00,2016,11,9,00:00,14.2,Rain
2016-11-09 01:00,2016,11,9,01:00,14.1,Rain
2016-11-09 02:00,2016,11,9,02:00,13.8,Rain
2016-11-09 03:00,2016,11,9,03:00,13.8,Rain
2016-11-09 04:00,2016,11,9,04:00,14.0,Rain
2016-11-09 06:00,2016,11,9,06:00,13.1,Rain
2016-11-09 07:00,2016,11,9,07:00,13.0,Rain
2016-11-09 08:00,2016,11,9,08:00,13.1,Rain
2016-11-09 09:00,2016,11,9,09:00,13.3,"Rain,Fog"
2016-11-09 10:00,2016,11,9,10:00,13.2,"Drizzle,Fog"
2016-11-09 11:00,2016,11,9,11:00,12.7,Drizzle
2016-11-09 13:00,2016,11,9,13:00,11.8,Cloudy
2016-11-09 16:00,2016,11,9,16:00,13.6,Cloudy
2016-11-09 19:00,2016,11,9,19:00,12.8,Mostly Cloudy
2016-11-09 22:00,2016,11,9,22:00,12.9,Mostly Cloudy
2016-11-10 01:00,2016,11,10,01:00,10.6,Mainly Clear
2016-11-10 04:00,2016,11,10,04:00,9.5,Mostly Cloudy
2016-11-10 07:00,2016,11,10,07:00,8.4,Cloudy
2016-11-10 10:00,2016,11,10,10:00,11.8,Cloudy
2016-11-10 13:00,2016,11,10,13:00,15.1,Cloudy
2016-11-10 16:00,2016,11,10,16:00,12.8,Cloudy
2016-11-10 19:00,2016,11,10,19:00,12.1,Cloudy
2016-11-10 22:00,2016,11,10,22:00,11.4,Cloudy
2016-11-11 01:00,2016,11,11,01:00,11.6,Cloudy
2016-11-11 04:00,2016,11,11,04:00,11.7,Cloudy
2016-11-11 07:00,2016,11,11,07:00,12.0,Cloudy
2016-11-11 08:00,2016,11,11,08:00,11.6,Rain Showers
2016-11-11 09:00,2016,11,11,09:00,11.2,Rain Showers
2016-11-11 10:00,2016,11,11,10:00,13.0,Cloudy
2016-11-11 13:00,2016,11,11,13:00,11.3,Cloudy
2016-11-11 16:00,2016,11,11,16:00,12.7,Cloudy
2016-11-11 19:00,2016,11,11,19:00,11.4,Cloudy
2016-11-11 21:00,2016,11,11,21:00,11.8,Rain
2016-11-11 22:00,2016,11,11,22:00,12.9,Rain
2016-11-11 23:00,2016,11,11,23:00,12.8,Rain
2016-11-12 00:00,2016,11,12,00:00,12.9,Rain
2016-11-12 01:00,2016,11,12,01:00,12.5,Rain
2016-11-12 02:00,2016,11,12,02:00,12.0,Rain
2016-11-12 03:00,2016,11,12,03:00,12.2,Rain
2016-11-12 04:00,2016,11,12,04:00,12.3,Rain
2016-11-12 07:00,2016,11,12,07:00,12.6,Rain
2016-11-12 10:00,2016,11,12,10:00,12.9,Rain Showers
2016-11-12 13:00,2016,11,12,13:00,13.6,Mostly Cloudy
2016-11-12 16:00,2016,11,12,16:00,12.2,Mostly Cloudy
2016-11-12 19:00,2016,11,12,19:00,10.7,Cloudy
2016-11-12 22:00,2016,11,12,22:00,8.6,Mainly Clear
2016-11-13 01:00,2016,11,13,01:00,8.5,Mostly Cloudy
2016-11-13 04:00,2016,11,13,04:00,9.5,Cloudy
2016-11-13 07:00,2016,11,13,07:00,9.4,Cloudy
2016-11-13 08:00,2016,11,13,08:00,9.7,Rain
2016-11-13 09:00,2016,11,13,09:00,9.3,Rain
2016-11-13 10:00,2016,11,13,10:00,9.5,Rain
2016-11-13 11:00,2016,11,13,11:00,9.7,Rain
2016-11-13 12:00,2016,11,13,12:00,9.8,Rain
2016-11-13 13:00,2016,11,13,13:00,10.2,Rain
2016-11-13 14:00,2016,11,13,14:00,10.2,Rain
2016-11-13 15:00,2016,11,13,15:00,9.7,Rain
2016-11-13 16:00,2016,11,13,16:00,9.5,Rain
2016-11-13 17:00,2016,11,13,17:00,9.8,Rain
2016-11-13 18:00,2016,11,13,18:00,9.7,Rain
2016-11-13 19:00,2016,11,13,19:00,9.6,Moderate Rain
2016-11-13 20:00,2016,11,13,20:00,10.3,Rain
2016-11-13 21:00,2016,11,13,21:00,11.0,Rain
2016-11-13 22:00,2016,11,13,22:00,11.0,Rain
2016-11-14 01:00,2016,11,14,01:00,8.7,Mostly Cloudy
2016-11-14 04:00,2016,11,14,04:00,6.8,Mostly Cloudy
2016-11-14 07:00,2016,11,14,07:00,7.1,Mostly Cloudy
2016-11-14 10:00,2016,11,14,10:00,10.7,Mainly Clear
2016-11-14 13:00,2016,11,14,13:00,11.2,Mostly Cloudy
2016-11-14 16:00,2016,11,14,16:00,10.3,Mostly Cloudy
2016-11-14 19:00,2016,11,14,19:00,9.3,Cloudy
2016-11-14 22:00,2016,11,14,22:00,9.1,Cloudy
2016-11-15 01:00,2016,11,15,01:00,8.0,Cloudy
2016-11-15 04:00,2016,11,15,04:00,8.5,Rain
2016-11-15 05:00,2016,11,15,05:00,8.1,Rain
2016-11-15 06:00,2016,11,15,06:00,7.5,Rain
2016-11-15 07:00,2016,11,15,07:00,7.9,Rain
2016-11-15 08:00,2016,11,15,08:00,7.9,Rain
2016-11-15 09:00,2016,11,15,09:00,7.9,Rain
2016-11-15 10:00,2016,11,15,10:00,8.6,Cloudy
2016-11-15 13:00,2016,11,15,13:00,10.5,Mostly Cloudy
2016-11-15 15:00,2016,11,15,15:00,9.5,Rain
2016-11-15 16:00,2016,11,15,16:00,9.0,Cloudy
2016-11-15 19:00,2016,11,15,19:00,7.8,Mostly Cloudy
2016-11-15 22:00,2016,11,15,22:00,7.5,Mostly Cloudy
2016-11-16 01:00,2016,11,16,01:00,5.2,Mostly Cloudy
2016-11-16 04:00,2016,11,16,04:00,5.8,Mostly Cloudy
2016-11-16 05:00,2016,11,16,05:00,3.8,Fog
2016-11-16 06:00,2016,11,16,06:00,5.8,Fog
2016-11-16 07:00,2016,11,16,07:00,5.9,Cloudy
2016-11-16 10:00,2016,11,16,10:00,7.5,Cloudy
2016-11-16 13:00,2016,11,16,13:00,9.3,Cloudy
2016-11-16 16:00,2016,11,16,16:00,8.6,Cloudy
2016-11-16 17:00,2016,11,16,17:00,7.0,Moderate Rain
2016-11-16 18:00,2016,11,16,18:00,6.7,Rain
2016-11-16 19:00,2016,11,16,19:00,6.6,Cloudy
2016-11-16 21:00,2016,11,16,21:00,6.8,Rain
2016-11-16 22:00,2016,11,16,22:00,6.5,Rain
2016-11-17 01:00,2016,11,17,01:00,6.3,Cloudy
2016-11-17 04:00,2016,11,17,04:00,6.0,Cloudy
2016-11-17 07:00,2016,11,17,07:00,5.7,Cloudy
2016-11-17 10:00,2016,11,17,10:00,7.9,Cloudy
2016-11-17 13:00,2016,11,17,13:00,8.2,Cloudy
2016-11-17 16:00,2016,11,17,16:00,8.0,Mostly Cloudy
2016-11-17 19:00,2016,11,17,19:00,7.3,Cloudy
2016-11-17 22:00,2016,11,17,22:00,6.6,Mostly Cloudy
2016-11-18 01:00,2016,11,18,01:00,4.3,Mainly Clear
2016-11-18 04:00,2016,11,18,04:00,3.7,Clear
2016-11-18 07:00,2016,11,18,07:00,4.7,Cloudy
2016-11-18 10:00,2016,11,18,10:00,6.4,Cloudy
2016-11-18 13:00,2016,11,18,13:00,7.7,Cloudy
2016-11-18 16:00,2016,11,18,16:00,8.5,Cloudy
2016-11-18 19:00,2016,11,18,19:00,8.3,Cloudy
2016-11-18 22:00,2016,11,18,22:00,7.8,Cloudy
2016-11-19 01:00,2016,11,19,01:00,8.6,Cloudy
2016-11-19 03:00,2016,11,19,03:00,7.3,Rain
2016-11-19 04:00,2016,11,19,04:00,7.6,Rain
2016-11-19 06:00,2016,11,19,06:00,6.9,Rain
2016-11-19 07:00,2016,11,19,07:00,7.2,Cloudy
2016-11-19 10:00,2016,11,19,10:00,8.1,Mostly Cloudy
2016-11-19 13:00,2016,11,19,13:00,11.2,Cloudy
2016-11-19 16:00,2016,11,19,16:00,9.8,Cloudy
2016-11-19 19:00,2016,11,19,19:00,8.8,Cloudy
2016-11-19 20:00,2016,11,19,20:00,8.9,Rain
2016-11-19 21:00,2016,11,19,21:00,10.1,Rain
2016-11-19 22:00,2016,11,19,22:00,9.7,Rain
2016-11-20 01:00,2016,11,20,01:00,10.1,Cloudy
2016-11-20 02:00,2016,11,20,02:00,9.8,Rain Showers
2016-11-20 04:00,2016,11,20,04:00,10.8,Cloudy
2016-11-20 05:00,2016,11,20,05:00,10.3,Rain
2016-11-20 07:00,2016,11,20,07:00,10.4,Cloudy
2016-11-20 08:00,2016,11,20,08:00,10.2,Rain
2016-11-20 10:00,2016,11,20,10:00,11.0,Cloudy
2016-11-20 13:00,2016,11,20,13:00,11.2,Cloudy
2016-11-20 14:00,2016,11,20,14:00,10.8,Rain
2016-11-20 15:00,2016,11,20,15:00,10.2,Rain
2016-11-20 16:00,2016,11,20,16:00,10.4,Rain
2016-11-20 19:00,2016,11,20,19:00,10.4,Cloudy
2016-11-20 22:00,2016,11,20,22:00,9.4,Mostly Cloudy
2016-11-21 01:00,2016,11,21,01:00,9.5,Mostly Cloudy
2016-11-21 04:00,2016,11,21,04:00,8.4,Mostly Cloudy
2016-11-21 07:00,2016,11,21,07:00,8.9,Cloudy
2016-11-21 10:00,2016,11,21,10:00,10.4,Mostly Cloudy
2016-11-21 13:00,2016,11,21,13:00,10.7,Mainly Clear
2016-11-21 16:00,2016,11,21,16:00,9.1,Mainly Clear
2016-11-21 19:00,2016,11,21,19:00,9.0,Mostly Cloudy
2016-11-21 22:00,2016,11,21,22:00,8.6,Rain
2016-11-22 01:00,2016,11,22,01:00,8.4,Cloudy
2016-11-22 04:00,2016,11,22,04:00,9.1,Cloudy
2016-11-22 07:00,2016,11,22,07:00,8.7,Rain
2016-11-22 08:00,2016,11,22,08:00,8.3,Rain
2016-11-22 09:00,2016,11,22,09:00,8.1,Rain
2016-11-22 10:00,2016,11,22,10:00,8.2,Rain
2016-11-22 11:00,2016,11,22,11:00,8.0,Rain
2016-11-22 12:00,2016,11,22,12:00,7.9,Moderate Rain
2016-11-22 13:00,2016,11,22,13:00,7.7,Rain
2016-11-22 14:00,2016,11,22,14:00,7.5,Rain
2016-11-22 15:00,2016,11,22,15:00,7.6,Rain
2016-11-22 16:00,2016,11,22,16:00,7.7,Rain
2016-11-22 17:00,2016,11,22,17:00,6.8,Rain
2016-11-22 18:00,2016,11,22,18:00,6.8,Rain
2016-11-22 19:00,2016,11,22,19:00,6.9,Moderate Rain
2016-11-22 20:00,2016,11,22,20:00,7.2,Rain
2016-11-22 21:00,2016,11,22,21:00,7.3,Rain
2016-11-22 22:00,2016,11,22,22:00,7.1,Moderate Rain
2016-11-22 23:00,2016,11,22,23:00,7.4,Rain
2016-11-23 00:00,2016,11,23,00:00,7.5,Rain
2016-11-23 01:00,2016,11,23,01:00,7.4,Cloudy
2016-11-23 03:00,2016,11,23,03:00,7.3,Rain
2016-11-23 04:00,2016,11,23,04:00,7.2,Rain
2016-11-23 07:00,2016,11,23,07:00,6.7,Mostly Cloudy
2016-11-23 10:00,2016,11,23,10:00,8.9,Mostly Cloudy
2016-11-23 12:00,2016,11,23,12:00,8.5,Rain
2016-11-23 13:00,2016,11,23,13:00,8.9,Rain
2016-11-23 16:00,2016,11,23,16:00,8.3,Cloudy
2016-11-23 19:00,2016,11,23,19:00,8.3,Cloudy
2016-11-23 22:00,2016,11,23,22:00,8.6,Cloudy
2016-11-24 00:00,2016,11,24,00:00,7.8,Rain
2016-11-24 01:00,2016,11,24,01:00,8.3,Rain
2016-11-24 02:00,2016,11,24,02:00,7.9,Rain
2016-11-24 04:00,2016,11,24,04:00,9.2,Cloudy
2016-11-24 05:00,2016,11,24,05:00,9.1,Rain
2016-11-24 06:00,2016,11,24,06:00,8.3,Rain
2016-11-24 07:00,2016,11,24,07:00,8.0,Rain
2016-11-24 10:00,2016,11,24,10:00,9.1,Cloudy
2016-11-24 11:00,2016,11,24,11:00,8.8,Rain
2016-11-24 12:00,2016,11,24,12:00,9.0,Rain
2016-11-24 13:00,2016,11,24,13:00,9.5,Cloudy
2016-11-24 14:00,2016,11,24,14:00,9.4,Rain
2016-11-24 16:00,2016,11,24,16:00,8.6,Cloudy
2016-11-24 17:00,2016,11,24,17:00,8.5,Rain
2016-11-24 18:00,2016,11,24,18:00,7.9,Rain
2016-11-24 19:00,2016,11,24,19:00,7.0,Rain
2016-11-24 20:00,2016,11,24,20:00,7.1,Rain
2016-11-24 21:00,2016,11,24,21:00,5.9,Moderate Rain
2016-11-24 22:00,2016,11,24,22:00,5.9,Moderate Rain
2016-11-24 23:00,2016,11,24,23:00,5.9,Moderate Rain
2016-11-25 01:00,2016,11,25,01:00,5.5,Rain
2016-11-25 04:00,2016,11,25,04:00,3.0,Mainly Clear
2016-11-25 07:00,2016,11,25,07:00,4.8,Mostly Cloudy
2016-11-25 10:00,2016,11,25,10:00,8.3,Mostly Cloudy
2016-11-25 13:00,2016,11,25,13:00,9.6,Cloudy
2016-11-25 16:00,2016,11,25,16:00,8.6,Cloudy
2016-11-25 19:00,2016,11,25,19:00,7.4,Cloudy
2016-11-25 22:00,2016,11,25,22:00,7.0,Rain
2016-11-25 23:00,2016,11,25,23:00,6.5,Rain
2016-11-26 00:00,2016,11,26,00:00,6.2,Moderate Rain
2016-11-26 01:00,2016,11,26,01:00,6.0,Rain
2016-11-26 02:00,2016,11,26,02:00,5.8,Rain
2016-11-26 03:00,2016,11,26,03:00,5.5,Rain
2016-11-26 04:00,2016,11,26,04:00,5.5,Rain
2016-11-26 05:00,2016,11,26,05:00,5.3,Rain
2016-11-26 06:00,2016,11,26,06:00,5.4,Moderate Rain
2016-11-26 07:00,2016,11,26,07:00,6.0,"Moderate Rain,Fog"
2016-11-26 08:00,2016,11,26,08:00,6.0,"Rain,Fog"
2016-11-26 09:00,2016,11,26,09:00,6.2,Rain
2016-11-26 10:00,2016,11,26,10:00,5.5,Rain
2016-11-26 11:00,2016,11,26,11:00,5.8,Rain
2016-11-26 12:00,2016,11,26,12:00,5.8,Rain
2016-11-26 13:00,2016,11,26,13:00,5.5,Rain
2016-11-26 14:00,2016,11,26,14:00,5.7,Rain
2016-11-26 15:00,2016,11,26,15:00,6.0,Rain
2016-11-26 16:00,2016,11,26,16:00,5.9,Rain
2016-11-26 17:00,2016,11,26,17:00,5.9,Rain
2016-11-26 18:00,2016,11,26,18:00,6.0,Rain
2016-11-26 19:00,2016,11,26,19:00,6.0,Rain
2016-11-26 22:00,2016,11,26,22:00,5.2,Mainly Clear
2016-11-27 01:00,2016,11,27,01:00,4.8,Mainly Clear
2016-11-27 04:00,2016,11,27,04:00,4.3,Mainly Clear
2016-11-27 07:00,2016,11,27,07:00,3.3,Mainly Clear
2016-11-27 10:00,2016,11,27,10:00,6.1,Cloudy
2016-11-27 11:00,2016,11,27,11:00,6.3,Rain Showers
2016-11-27 12:00,2016,11,27,12:00,6.4,"Rain Showers,Fog"
2016-11-27 13:00,2016,11,27,13:00,7.0,"Rain Showers,Fog"
2016-11-27 14:00,2016,11,27,14:00,7.2,Rain
2016-11-27 16:00,2016,11,27,16:00,6.8,Rain
2016-11-27 17:00,2016,11,27,17:00,6.7,"Rain,Fog"
2016-11-27 18:00,2016,11,27,18:00,6.4,"Rain,Fog"
2016-11-27 19:00,2016,11,27,19:00,6.0,"Moderate Rain,Fog"
2016-11-27 20:00,2016,11,27,20:00,4.9,"Heavy Rain,Fog"
2016-11-27 22:00,2016,11,27,22:00,5.0,Rain
2016-11-27 23:00,2016,11,27,23:00,5.8,Rain
2016-11-28 01:00,2016,11,28,01:00,5.7,Mainly Clear
2016-11-28 04:00,2016,11,28,04:00,3.9,Mostly Cloudy
2016-11-28 07:00,2016,11,28,07:00,3.8,Mostly Cloudy
